ParticipantId,gender,age,race,ethnicity,education,household_income,relationship_marital_status,employment_status,state_of_residence
E4E688D21CFE444485A0DDED78498884,Woman,42,Black or African American,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$50,000-$59,999",Single,Full-time,California
E5562AC4206B4E70911566DD4F8CFA02,Woman,65,White,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$40,000-$49,999",Married,Retired,Michigan
E57187432EB94029BE6A19C4AD0500D6,Man,23,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","Less than $10,000",Single,Unemployed,Michigan
E5847F66019E4B1FA03CD2D6BA501AFD,Woman,33,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$60,000-$69,999",Single,Full-time,Ohio
E587ABFDA56848ECA4CF94C3287B11D0,Man,26,White,"No, not of Hispanic, Latino, or Spanish origin","Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)","$90,000-$99,999",Single,Business Owner,Colorado
E58FE75DE62343ACA1A5F4C83D36950B,Man,33,Black or African American,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$30,000-$39,999",Single,Part-time,New Jersey
E5D3FE9DF5104D21BF2043F90D919278,Man,31,Black or African American,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$50,000-$59,999",In a civil union/partnership,Full-time,Indiana
E5DA6503EE474B408634698923790E8D,Man,29,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$50,000-$59,999",Married,Part-time,Florida
E6068A46743546A899DEDAA282DF3F3D,Man,21,White,"Yes, Mexican, Mexican Am., Chicano","Some college, but no degree","$90,000-$99,999",Single,Student,Illinois
E60BC9BA6D4B4D37BAA89EA262FF0030,Woman,29,White,"No, not of Hispanic, Latino, or Spanish origin","Professional degree (for example: MD, DDS, DVM, LLB, JD)","$80,000-$89,999",Single,Full-time,Texas
E616DCFBC4E64A1CB7E26766FFFFEEB8,Woman,47,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$100,000-$124,999",Married,Full-time,Ohio
E654ADF79B134B62BE3E952AE075B2BA,Man,37,White,"No, not of Hispanic, Latino, or Spanish origin",High school graduate - high school diploma or the equivalent (for example: GED),"$90,000-$99,999",Single,Full-time,Texas
E6771DA7992344C49C7FAA03783683F6,Woman,49,White,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$20,000-$29,999",Married,"Not in paid work (e.g., homemaker, disabled)",Missouri
E69C083752524F46AFE9F06A2DC876F8,Man,42,White,"No, not of Hispanic, Latino, or Spanish origin","Associate degree (for example: AA, AS)","$70,000-$79,999",Divorced,Full-time,Michigan
E6B28EBB913043C18933494E08FA055A,Man,38,Black or African American,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$80,000-$89,999",Married,Full-time,New York
E6C14A84B99040859E11E01D758BCD84,Woman,26,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$50,000-$59,999",Single,Full-time,Virginia
E6CFB1C1602F44BAB28D5909C1142C38,Woman,48,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$90,000-$99,999",Married,Full-time,Florida
E6D20A014E624EAAA56E3C7DB08908AF,Woman,56,White,"No, not of Hispanic, Latino, or Spanish origin",High school graduate - high school diploma or the equivalent (for example: GED),"$50,000-$59,999",Married,Part-time,Texas
E6FB00508FCB4BB4BC8163C2A222BDE3,Man,30,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$50,000-$59,999",Married,Part-time,California
E71A1E4E56AB47009E35C1517E7EC488,Man,50,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$250,000 or more",Married,Full-time,Florida
E71BD9864D2F4A05B28E17E29EDCD0D3,Man,41,White,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$70,000-$79,999",Single,Full-time,Georgia
E7403536FA54483B8A59905B91672F6B,Man,40,White,"Yes, another Hispanic, Latino, or Spanish origin – (for example, Salvadoran, Dominican, Colombian, Guatemalan, Spaniard, Ecuadorian, etc.)","Bachelor's degree (for example: BA, AB, BS)","$70,000-$79,999",Single,Full-time,Texas
E75AABBDA5CC4A219FDBE61855D36359,Woman,48,Asian Indian,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$125,000-$149,999",Married,Full-time,California
E772BC7B14D14BC5BDCC6B592E4D6D8F,Man,72,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$90,000-$99,999",Divorced,Full-time,Florida
E79C877977FF4828A8AC2219AD7B6E67,Man,28,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$40,000-$49,999",Single,Part-time,California
E808650537B54DC0A1F8C2756DEDFAF7,Man,47,White,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree",Prefer not to say,Married,Full-time,Georgia
E8807850372D4209BDC367F19D2BAF4A,Man,26,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$40,000-$49,999",Single,Part-time,Alabama
E88AD4D691FA42689415B5847A3B992F,Woman,47,White,"No, not of Hispanic, Latino, or Spanish origin","Associate degree (for example: AA, AS)","$20,000-$29,999",In a civil union/partnership,Full-time,Iowa
E89A884774AA4B878ED00025681E9C8A,Woman,54,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$175,000-$199,999",In a relationship,Full-time,California
E93932ACD467405B9BFB6DF47077B57F,Man,43,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$100,000-$124,999",Married,Full-time,Virginia
E93E66D5ACC54612B4F627B0A82483A0,Man,32,White,"No, not of Hispanic, Latino, or Spanish origin",High school graduate - high school diploma or the equivalent (for example: GED),Prefer not to say,In a relationship,Full-time,Michigan
E9837D6675BC4358A5E08CFBA116C975,Man,38,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$150,0000-$174,999",Married,Full-time,Colorado
E99CB3DAC1F1481DA3A93308667C23D6,Man,34,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$100,000-$124,999",Married,Full-time,Florida
E9C554921A30473FABBA12ACC64EA139,Man,29,Chinese,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$40,000-$49,999",Married,Full-time,Florida
E9E2ACF2E14745068BA0DC46691750D4,Man,33,White,"No, not of Hispanic, Latino, or Spanish origin",High school graduate - high school diploma or the equivalent (for example: GED),"$40,000-$49,999",Single,Full-time,Michigan
EA56ABEFDB944A599095C4775BCD6A06,Woman,27,Black or African American,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$100,000-$124,999",In a relationship,Full-time,New Jersey
EAA2B76BBC6A44D5B36C56E217567291,Man,31,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$60,000-$69,999",Married,Full-time,Tennessee
EAA62186C17D4B179633BA540F499B1D,Woman,28,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$20,000-$29,999",Married,Part-time,NULL
EAAAEBFA94524E8F9583D354E056D324,Woman,53,White,"Yes, another Hispanic, Latino, or Spanish origin – (for example, Salvadoran, Dominican, Colombian, Guatemalan, Spaniard, Ecuadorian, etc.)","Bachelor's degree (for example: BA, AB, BS)","$125,000-$149,999",Married,Full-time,Florida
EB21A17D762248C3BD32972967B3C1A1,Man,19,Korean,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$90,000-$99,999",Single,Unemployed,California
EB226D095F3143F3BC2F4A3B3ED0D27D,Woman,58,White,"No, not of Hispanic, Latino, or Spanish origin","Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)","$250,000 or more",Married,Full-time,Florida
EB270B00C99342D0835811543D6D4A1A,Woman,29,White,"Yes, Cuban","Bachelor's degree (for example: BA, AB, BS)","$20,000-$29,999",Single,Full-time,Ohio
EBB3C9772E2D46669DC59CFDEEE492A8,Man,20,White,"Yes, Cuban",High school graduate - high school diploma or the equivalent (for example: GED),Prefer not to say,In a relationship,Unemployed,Florida
EBB7CFA48E0B429B986A48140B7A38C4,Man,43,White,"No, not of Hispanic, Latino, or Spanish origin",High school graduate - high school diploma or the equivalent (for example: GED),"$30,000-$39,999",Single,Full-time,Michigan
EBC378664DDB425A94B59DF377C2557D,Woman,32,White,"Yes, Mexican, Mexican Am., Chicano","Bachelor's degree (for example: BA, AB, BS)","$80,000-$89,999",Married,Full-time,Texas
EC249D2C98D5481E989BB0D86BDA1208,Man,47,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$50,000-$59,999",In a relationship,NULL,Louisiana
EC304583F3AC4B45B6B79A840A0443A0,Woman,56,White,"No, not of Hispanic, Latino, or Spanish origin","Associate degree (for example: AA, AS)","$80,000-$89,999",Married,Part-time,Michigan
EC559D74EE24495A9CBA5E5378CB7400,Man,24,White,"No, not of Hispanic, Latino, or Spanish origin",High school graduate - high school diploma or the equivalent (for example: GED),"$100,000-$124,999",Single,Unemployed,Georgia
EC73623FDBEE432BBA0E4522FA86CCEF,Man,37,White,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$90,000-$99,999",Single,Full-time,Oregon
EC7ABA5A44CB4DEAB5ED3305123D9206,Woman,38,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$80,000-$89,999",Married,Full-time,Virginia
EC8CFCB2A24D4352995BF1A7E7C84F72,Non-binary,29,Black or African American,"No, not of Hispanic, Latino, or Spanish origin","Associate degree (for example: AA, AS)","$10,000-$19,999",Married,Unemployed,Ohio
ECA07BECC1B14B0B95A6C2E038D88B62,Man,35,Chinese,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$100,000-$124,999",In a relationship,Full-time,New York
ECAEFE5A63CA472C8E6CABBEFAC0539D,Man,30,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$10,000-$19,999",Single,Part-time,New York
ECB3615472864FE4B23007768E7790EC,Man,34,White,"No, not of Hispanic, Latino, or Spanish origin",High school graduate - high school diploma or the equivalent (for example: GED),"$40,000-$49,999",Single,Unemployed,Ohio
ED09C365DB334C2DB97BA6CC59CB63ED,Man,20,White,"No, not of Hispanic, Latino, or Spanish origin",High school graduate - high school diploma or the equivalent (for example: GED),"$200,000-$224,999",Single,Part-time,New York
ED2D8FD0B73E40E992DB3FCE1E36EF87,Woman,61,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$40,000-$49,999",Married,Retired,Pennsylvania
ED8FE2061FF04E198CAAE242A35F34FA,Man,26,Asian Indian,"No, not of Hispanic, Latino, or Spanish origin",High school graduate - high school diploma or the equivalent (for example: GED),"$80,000-$89,999",Single,Full-time,New York
EDAF178A22754C45B47201C77F09B745,Woman,48,White,"No, not of Hispanic, Latino, or Spanish origin",High school graduate - high school diploma or the equivalent (for example: GED),"$40,000-$49,999",Married,Full-time,Illinois
EDBCA341EAFE47D7AD058C0EEAD51FB0,Man,40,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$20,000-$29,999",Single,Part-time,California
EDC66AD619614781BF78443B643A71A6,Woman,53,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$40,000-$49,999",Divorced,Full-time,Massachusetts
EDC7951F4CA8487AB90818381FC5C4D1,Woman,33,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$40,000-$49,999",Single,Full-time,Florida
EDDCEEFCA580432C9E9C9BD9EABA3090,Woman,43,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$40,000-$49,999",Single,Full-time,Tennessee
EDDF0C079ADF4853966B5BB3D2AF65FF,Woman,43,White,"No, not of Hispanic, Latino, or Spanish origin","Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)","$90,000-$99,999",Single,Full-time,Iowa
EE3020DF123B44F7940C6C9E23782D55,Man,41,White,"No, not of Hispanic, Latino, or Spanish origin","Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)","$250,000 or more",Married,Full-time,New York
EE7D17301DC34E73BC6E7AC588C9F2B6,Woman,37,White,"No, not of Hispanic, Latino, or Spanish origin","Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)","$70,000-$79,999",Single,Business Owner,New York
EE84B77299AC4A99BFAA11EFD4077875,Man,34,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$125,000-$149,999",In a relationship,Full-time,Pennsylvania
EEC1B671FC4C4C4BBA59C4C618C1CEB0,Man,22,Black or African American,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$80,000-$89,999",Single,Unemployed,Florida
EEE2562F5690432DBE42C5C7F46D53D5,Man,34,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$90,000-$99,999",Married,Full-time,Oregon
EEE66D17D6284BF99627B42855BF203F,Woman,23,An ethnicity not listed here,"Yes, Mexican, Mexican Am., Chicano","Some college, but no degree","$70,000-$79,999",Married,"Not in paid work (e.g., homemaker, disabled)",Ohio
EEEA37655E914F7CAF298B09C263CDF5,Woman,31,White,"No, not of Hispanic, Latino, or Spanish origin","Professional degree (for example: MD, DDS, DVM, LLB, JD)","$175,000-$199,999",Married,Full-time,Massachusetts
EF4E4EB37BC44094B55916C73E0085E2,Woman,36,An ethnicity not listed here,"Yes, Puerto Rican","Bachelor's degree (for example: BA, AB, BS)","Less than $10,000",Single,Unemployed,Florida
EF8D3EFCD0484251A7E163365AA5FC78,Man,29,Korean,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$60,000-$69,999",Married,Full-time,Connecticut
EFC945DEE7124AEBB5DA95ED35A3995A,Man,46,White,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$30,000-$39,999",Married,Business Owner,Texas
EFE1E082495F4F48A67CE308AD6283A9,Woman,28,White,"No, not of Hispanic, Latino, or Spanish origin","Associate degree (for example: AA, AS)","$10,000-$19,999",In a relationship,Full-time,Oregon
EFEA43BDF59F4A31ABBB65B53B7A4813,Man,52,White,"No, not of Hispanic, Latino, or Spanish origin","Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)","$60,000-$69,999",In a relationship,Full-time,Ohio
EFEA687FA13B465C949C2CF1E67B555F,Man,47,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$100,000-$124,999",Divorced,Full-time,Michigan
F01D18BB0349400C96B39219E576E0C7,Woman,40,White,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$20,000-$29,999",Married,Unemployed,Kentucky
F0B31CDD82B64726B0018106CB279057,Man,32,White,"No, not of Hispanic, Latino, or Spanish origin","Associate degree (for example: AA, AS)","$30,000-$39,999",Single,Full-time,Nevada
F0BDE18E282144AD923B0B36FA19A2D2,Woman,46,White,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$70,000-$79,999",Married,Business Owner,Hawaii
F0D3C814C1154979849D1EDCED3D8801,Woman,28,White,"Yes, Puerto Rican","Some college, but no degree","$50,000-$59,999",Married,"Not in paid work (e.g., homemaker, disabled)",Florida
F1069D2276F342B69B9D1EB340FCEAA2,Woman,59,White,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$100,000-$124,999",Married,Unemployed,Mississippi
F11B2B44FAF1465E9FDED2FED435F786,Man,43,Black or African American,"No, not of Hispanic, Latino, or Spanish origin","Master's degree (for example: MA, MS, MEng, MEd, MSW, MBA)","$125,000-$149,999",Married,Full-time,Texas
F13CC56646EB47E39B6EF665E5F833A2,Woman,35,White,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$20,000-$29,999",Single,Part-time,NULL
F1558B0C261349D3A3A5228159BD3D6E,Woman,39,White,"No, not of Hispanic, Latino, or Spanish origin","Professional degree (for example: MD, DDS, DVM, LLB, JD)","$90,000-$99,999",Married,Part-time,New Mexico
F195FB9A6E66495FBF1789FA639871B7,Woman,40,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$90,000-$99,999",Married,"Not in paid work (e.g., homemaker, disabled)",South Carolina
F1B6656EA15449E2969826EB4BEA238A,Man,46,Filipino,"No, not of Hispanic, Latino, or Spanish origin","Some college, but no degree","$70,000-$79,999",Married,Unemployed,Virginia
F1D2763E403A4134AD2B97B073378695,Man,37,White,"Yes, Mexican, Mexican Am., Chicano","Bachelor's degree (for example: BA, AB, BS)","$100,000-$124,999",Married,Full-time,California
F1E7487E0AD3425E99BD538E9B582FD2,Man,26,White,"No, not of Hispanic, Latino, or Spanish origin","Bachelor's degree (for example: BA, AB, BS)","$100,000-$124,999",Married,Full-time,California
F243AEDE125D4199B78C419635A263F3,Man,25,White,"Yes, Mexican, Mexican Am., Chicano","Associate degree (for example: AA, AS)","$100,000-$124,999",In a relationship,Full-time,Texas
F26254CB8C7449E0A8B73AF039C6A9A7,Man,46,White,"No, not of Hispanic, Latino, or Spanish origin","Associate degree (for example: AA, AS)","$50,000-$59,999",Married,Full-time,Washington
